,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12
50,0.02490284967903833,0.41689106907074314,0.15378207595199633,0.24091171311549087,0.12757844650110062,0.44464698850493145,0.20647363182223588,0.0757297143089033,0.36089133132487106,0.10634213999325826,0.4133924413007284,0.06345002554870727
51,0.16801195388494494,0.30111955344763786,0.16565042374458017,0.12404495818328987,0.21222591726235052,0.08166440804713582,0.053589761085064413,0.18738336854684357,0.01673266965799758,0.16767210091942364,0.5494672742099714,0.2959575378447107
52,0.14692471819840902,0.32165812046447095,0.02685898624567129,0.5071945853849407,0.2653294014705079,0.1044827849190123,0.1411257581700407,0.14795843615502435,0.5713367418688886,0.24581682068091082,0.055889195281739745,0.165695844945562
53,0.40907927116003207,0.2900684330083859,0.45434643512002737,0.2806543680591508,0.11071391705798928,0.034043310879805055,0.03527735555221023,0.2290149822576737,0.08713743075298885,0.2569990590817458,0.2069303084676548,0.06786200735490078
54,0.2003105453784203,0.5857142271941922,0.198179285350508,0.031061213134410792,0.28747306268061057,0.29614776810163435,0.14629009528718973,0.1762576682148983,0.10071354463736948,0.05276756310524866,0.011106045135721221,0.08297216205939562
55,0.3126428935044494,0.19136788691488216,0.0658928143136932,0.04352838398680681,0.09525961583072284,0.5449556512767253,0.44895639136094057,0.36864325678945664,0.12249964775031275,0.3487128302910685,0.10075282788238438,0.2469081735733214
56,0.10854121538530392,0.2972872312367645,0.006965699073918086,0.07884294101540479,0.014968998155092672,0.14602038932390238,0.039131062263955685,0.23443827778965487,0.1390979099405264,0.11319170811780299,0.3793637892613163,0.5297974193832534
57,0.19042973473644154,0.07236054556552529,0.054060864526104924,0.06485210126437169,0.04794537512871344,0.8182805262946454,0.16294512065404498,0.09720888272741579,0.009402094650074355,0.0791241569642096,0.19544455428406748,0.3708804782802544
58,0.4933311191540697,0.40878309696767334,0.46531671650649076,0.2620786008298711,0.08331799462936962,0.09079394307620647,0.1283644696040902,0.24527266986092433,0.17897045747581486,0.3018105132242871,0.03534860759307401,0.25608325074255656
59,0.09019535276862145,0.16979394488403798,0.2074706724924288,0.3299565132549561,0.35177250305940233,0.06782676833215084,0.3808264201652065,0.3082352969433567,0.13263728933048424,0.13845322293884976,0.20498526555661145,0.13991235383562417
60,0.276038925570379,0.07084550340735873,0.12169164468813842,0.20810786648760926,0.27076424963836143,0.15664938568381548,0.5164402362109537,0.40025851857643946,0.24163504911975275,0.39903331820961774,0.2914868529339628,0.11009717496983784
61,0.004764361078461787,0.11320941733419643,0.05401879821869471,0.005770066501692539,0.5191936440856635,0.0979942246883766,0.21540519158996285,0.6706566701417432,0.055109442896089655,0.340151084456367,0.0949196998137335,0.09368936995711574
62,0.434289518454519,0.19357188860719077,0.27202663487183687,0.1647158034511299,0.23940891941705755,0.0858114445724727,0.21816121331769667,0.21645037993570848,0.08679906131772142,0.13048934170478654,0.375215212722822,0.272128399630741
63,0.6331581304117584,0.12028662625892539,0.26128436355972184,0.08301642195683967,0.12173789047810557,0.030089267265958064,0.24499304786159837,0.24116615090066906,0.2743127252190086,0.21987034387204685,0.31669217055544996,0.16044309583761007
64,0.29050472546885464,0.29238133738406613,0.039994423480586794,0.05856719970627222,0.309295597583215,0.3177372698952483,0.2831421872219836,0.13142348128407322,0.28576888375521514,0.3486846266372551,0.05946388514207179,0.1938085920569811
65,0.22286076430251645,0.0054159720213329265,0.1133729231122188,0.05155929803619652,0.1654111520102881,0.4246262734278835,0.08303642367056296,0.18148794025061232,0.23120220277596926,0.5004013326398867,0.21400950902155214,0.2973738227928282
66,0.016573567516538046,0.31155349409300126,0.03890314382667992,0.07625215663665819,0.44894107082858603,0.06342054350002435,0.49242153269224365,0.16524295667452682,0.04538024690218989,0.27122673765132854,0.36493776832240743,0.2092857656806475
67,0.030822786656834245,0.3510409611470513,0.05201600951095442,0.27529663378650504,0.09899785438788233,0.1853643207418053,0.25308551615292474,0.5663034094012566,0.21226102133563085,0.31973324356921096,0.22137595435454194,0.028371881514784425
68,0.09165254270648637,0.34637958977175753,0.09359625915805536,0.02678019301924628,0.10588315537710435,0.038761137503390164,0.2656823930485319,0.12425100763749719,0.20777321978939012,0.03577314853847258,0.4814612823055272,0.340776707563507
69,0.2825424743634316,0.31124993033284254,0.03612597464137268,0.28974783701460205,0.07017408701362582,0.3797440509791673,0.06789355155601162,0.4444783322010686,0.027090132999945893,0.45336016473634566,0.030505452728156746,0.09134819446937437
70,0.12486465392705659,0.05636579366830674,0.4551901705001147,0.49395245295636636,0.5295826237606465,0.24827737849372078,0.08533214202091721,0.13604430228726783,0.11558809386937263,0.16590041473805384,0.22190405693801585,0.03615293561651611
71,0.3057320139375973,0.3357353935214744,0.4876221166516661,0.3055388173770658,0.16378930670206815,0.00602979771712886,0.22068282241111892,0.4508215318734542,0.2048614831327814,0.11357998016489024,0.13189811424881692,0.06631605094085702
72,0.1977386268700796,0.38068242052378465,0.22135057538209724,0.4230385625210483,0.26737032350786016,0.24236093608949738,0.2826348318672951,0.2410985616797754,0.4199562666682368,0.2790016875109307,0.1635707342417474,0.03448284703289184
73,0.07080361145316894,0.13542376073158835,0.2989581428973336,0.3048830874558469,0.030930583355885832,0.19084928919826305,0.35027044908082916,0.2676847382359411,0.15633457027590525,0.1321691942112665,0.4276491551311371,0.48131343175141317
74,0.13996488860590572,0.08599951381289195,0.48113854491692276,0.41601695956793605,0.026787316506354686,0.5519630965110267,0.21262383188730816,0.20178039121461944,0.033647443489992046,0.2588889893921713,0.13348612476584243,0.03912509638929107
75,0.12222000465439731,0.2755640723984183,0.014482802796151217,0.19496696834701532,0.12816573504736362,0.26453719895441674,0.383915443941267,0.3680796959864905,0.40383580595530144,0.007002043368784183,0.22815321371323927,0.4044844476838281
76,0.3126310738561707,0.28713661093740606,0.2349577553170329,0.2676818465598778,0.12488770552213424,0.052735823573683005,0.20273513306392044,0.0014591269098198634,0.04680324758417287,0.11217582022664419,0.197518053878169,0.5653631796240779
77,0.11398301435917679,0.33880961530925136,0.3161879917089173,0.003896971669001159,0.22584152117353684,0.3127405276816826,0.10601013756563227,0.3948286687877084,0.14728475228868876,0.4532817597110306,0.17494763827240745,0.13184681581086188
78,0.006714139756429094,0.13598679499121846,0.20232621832012765,0.2633392257402155,0.08216906397351731,0.12212580559521968,0.07636193355492782,0.2386427742615147,0.09290337775979018,0.03160216194467358,0.45214353827696074,0.6129847837794062
79,0.1458803989748947,0.07278094434031646,0.29914671433368833,0.16260542663300315,0.5587662767114273,0.0037818434666403444,0.028731857976419417,0.06681464258317948,0.1089949282949676,0.07118201804182422,0.0070058242212490685,0.3229995505651071
80,0.12487895593002896,0.2859689818800282,0.12562413427880592,0.07744698706759967,0.4516029973470739,0.055640476487733515,0.24551993710505293,0.5673235948603308,0.03598445455776522,0.13316609903200471,0.3249583608886262,0.27600801930373264
81,0.3177935095594103,0.36026622512577444,0.04809298155444819,0.28350497979633593,0.09124914671755302,0.1874347134469272,0.5011845839956143,0.1444014430024516,0.32274095778092693,0.3778241618264022,0.09235292589463029,0.0437901572726932
82,0.37857677852668903,0.07719214551189402,0.25428939924181193,0.3495541961669748,0.21671579198694912,0.13324897896647914,0.33394176069721315,0.3956184801647188,0.058541073899985974,0.37838097640667745,0.3142784367986461,0.2531403315967541
83,0.42328680242768724,0.054321565938771355,0.12080052610307135,0.5068808888325858,0.19940231709835776,0.10084225704983796,0.07630406588668737,0.14068286609977365,0.21512836420186943,0.14638101245419433,0.5578714724049234,0.2703531845903847
84,0.1343708068374383,0.07246203796884443,0.21954523419395888,0.4537300944633469,0.2074992315222003,0.4029333946516761,0.024269295415594527,0.44560963425079203,0.23483970442027136,0.010355423544013864,0.017811797957933084,0.22714937751892916
85,0.21122523155987494,0.05765576347116719,0.0028893003432259867,0.07116286584005327,0.2653734345052142,0.3879906400627663,0.07045834217433988,0.05378474044456327,0.33123070785448994,0.3613496383881457,0.23200373710343392,0.049899257271387776
86,0.27599127753164376,0.42440214983071833,0.08643800564901594,0.053134587086218654,0.10961524970077519,0.3820827027444753,0.053205217826570506,0.08920043239529596,0.3080333642894707,0.6188158547766451,0.0940639131281591,0.1711450699808994
87,0.058185534679375706,0.013807672454017372,0.18566110749841913,0.3072755277974061,0.2981070428809355,0.007991724183261772,0.19039032937040512,0.17236914726359653,0.11872452241017872,0.4208497167697085,0.2928188545491037,0.5370448248441012
88,0.35106238835445625,0.3742593067867892,0.3290905562844866,0.32601784031462355,0.0583503511150717,0.39911553352428153,0.3554294529693396,0.3384640334990814,0.06738371305646995,0.06425598628206053,0.3028945489021355,0.07470823689031703
89,0.3123447448710789,0.2057226041562803,0.12299430219957319,0.017968052743515872,0.06947300504370857,0.6494446208548471,0.07645672040205231,0.014867407863104143,0.26040537518853313,0.3946473812110777,0.0988543739399903,0.14293415652129726
90,0.09389839009382106,0.16839807073743274,0.16355260759916468,0.058081179812246364,0.12305212276465305,0.44426597796224576,0.6646871659502646,0.12419899362346654,0.31659480350293123,0.023329884827652525,0.19349314649874794,0.017881167214116145
91,0.032952735761119234,0.281523042432139,0.20304482885141673,0.4985271848724102,0.049807442656811696,0.21544189612304876,0.34233555930008286,0.15848578855098283,0.24792533989424725,0.12147908817104203,0.24148478424989206,0.14434604327509026
92,0.1045759069137282,0.0034100979592113223,0.3034791491082307,0.23297738732026763,0.2724192220145265,0.15057956872250622,0.35773873101698583,0.5387682226279107,0.17203647580845793,0.27841954441569994,0.022623299362537486,0.31093457292314586
93,0.4246310957616002,0.09852371314314967,0.10345351735118191,0.16561500839606735,0.5413667493772095,0.1509120010869125,0.05751826981527719,0.47844571455007967,0.10637045623534025,0.4328752406656531,0.0425731423535588,0.08697712688341541
94,0.0721646977515843,0.17635485426147202,0.14939975542406858,0.05695835084599343,0.014616790570587956,0.6221186350002471,0.009294560806577423,0.005380889424598134,0.4529321845733689,0.11288005864271522,0.039616904643748896,0.15751240149649814
95,0.39198533179353257,0.23865328093173732,0.09034913612046347,0.2627866534493263,0.005462871883629927,0.13080011888757148,0.16490218883092633,0.01005944765202682,0.016771248718388754,0.5736433171405528,0.1496973207529474,0.4332855883738581
96,0.42574251543977804,0.20987523828268428,0.41764881813646804,0.15821957831218636,0.07465178856846344,0.24653005365427538,0.08153794127692493,0.43989076875367894,0.014724785814199004,0.01618044292918419,0.4395932350258098,0.3220128898651018
97,0.3415267773973931,0.323450304491946,0.16584993134253057,0.18914799341948707,0.5516967276139159,0.09103189865412098,0.3098432454509158,0.3793356300192249,0.15919756290717346,0.03567040146328748,0.06645821943210961,0.08184557447661689
98,0.07468334288068945,0.0806112674998044,0.359936371186231,0.14111173242749397,0.6230728712305511,0.17082479540515727,0.29418995297536243,0.22976789492388294,0.16211094761236644,0.1711528385004537,0.2716702030124386,0.1404292066835401
99,0.5952156280139053,0.4209128996250182,0.03785205722928797,0.03125112378631201,0.4025463100446056,0.16709270644906338,0.3586747975781355,0.23151893887855612,0.1285243093452696,0.22355827681091367,0.05565869534351808,0.1172756319391216
100,0.460106834497087,0.5517083623809484,0.2335456446529789,0.09208963630326028,0.2382487337051269,0.2736348632646638,0.0521608159244189,0.12044712629883714,0.13302114622182215,0.05333428429937481,0.3503065981505906,0.11995655403156846
101,0.08793913007404552,0.2834792023354471,0.01747999352416907,0.5836030366591335,0.17790340225120282,0.12437175184928917,0.10716200212491156,0.35382352103826276,0.3121657303666481,0.32830178463631454,0.14824342220739917,0.28080321573606193
102,0.009260554718340974,0.034043533173222396,0.15685013440076268,0.06660027411815728,0.10241118061655363,0.5207166322692464,0.19050965119772556,0.026494388061984786,0.5905968072545137,0.12620841497010282,0.2372852109379231,0.40774901981287637
103,0.1283131601760622,0.5233001958196709,0.1591013407136016,0.12613725668643072,0.3609313017003539,0.01268369060553054,0.3974104553670922,0.08295777334774723,0.22575339618271117,0.12773440796966185,0.02869287207398108,0.22686727083598746
104,0.26127011950991175,0.3488664916032794,0.31328037073508885,0.125950080925624,0.03430909038394947,0.15468339200046155,0.6966568962182306,0.06557152470140726,0.2659913158746102,0.2563616523345976,0.06337516597324744,0.12901947059783336
105,0.26114998147900637,0.01663062923762959,0.4094737963605223,0.1779029390312098,0.11389166015809205,0.24066530156071397,0.4674341795490208,0.1036854712329548,0.4557337316380753,0.3508334111510856,0.20470843928864213,0.2109289804367207
106,0.21614073029212466,0.21115981916815452,0.3185970443522258,0.18534670664531083,0.1549100648093712,0.575409617989603,0.01588011532906186,0.38262781185205796,0.010789299305679623,0.32932906714490473,0.07218281375037294,0.2387045984940771
107,0.44404508461206693,0.005932763653474171,0.2358192767982651,0.006646582721027916,0.20748774374415202,0.019148611704613572,0.16625178327096968,0.3126952032763748,0.09539739528224778,0.22639662132521998,0.22899667187978068,0.04144311952439228
108,0.00869681691893609,0.4520438126922014,0.03703930751824969,0.07610582059943483,0.09624343194639562,0.23191469883746607,0.09244806356615298,0.2871031996998461,0.4816350009571416,0.2514536538644907,0.21156099923430716,0.20131627888985915
109,0.40275704121508316,0.005103627410992573,0.19491949443184609,0.0713603205595903,0.17977601343978922,0.34177758798578917,0.0878129860754241,0.15187208888708115,0.08520009882868429,0.36374579205699087,0.003557259689018988,0.08147929145318955
110,0.15786508221349915,0.32429680550999995,0.1383924748506219,0.4165867562164447,0.3400565112698407,0.04692886564926735,0.2583782904091758,0.13444871505833544,0.22161806370088466,0.5179748342312946,0.37522515201086293,0.055829124114505246
111,0.0164281283235842,0.01459102390983158,0.3164612883987926,0.5772950627755783,0.33582212593242544,0.3109013899675862,0.24512235232292778,0.13057163830522212,0.34060235470641165,0.19404454336353838,0.1883150554282429,0.03671854667884855
112,0.05806151560979722,0.07771510255170822,0.3226650046385292,0.20245682506992158,0.15798401624454317,0.5578537360183269,0.21857701961037002,0.3203674840747729,0.2310490590456401,0.1445117884578221,0.1037099931701364,0.26689937759361637
113,0.21894740213981922,0.11752545219377175,0.6110025679323903,0.0104236897508595,0.25642290866226947,0.03971776014298356,0.3509553483729928,0.12595505427584053,0.19443103510296522,0.20168048376437142,0.18897312751467954,0.16519326034092496
114,0.21073502166087055,0.4045444850281189,0.06694992841343439,0.22277211332267888,0.2188295469910454,0.3685214201042273,0.18137431691944828,0.033579166291854645,0.22941043970636732,0.26042988160142344,0.2510685966919647,0.21459118821727907
115,0.5084130631931858,0.13092467324728296,0.2170370246349118,0.1260878524689747,0.2441497955759918,0.27957779077076317,0.60985831151017,0.035729693833155385,0.2316210509566149,0.08432519764458934,0.23581244751142316,0.10083714945319389
116,0.22443326940572939,0.5085697523090738,0.46757384495249676,0.16002645473103871,0.04850772675335979,0.32164134007865475,0.3274867940688676,0.2709731550299237,0.00512456209471579,0.13719150869791386,0.12142632897748928,0.08206064815185432
117,0.25495683848899686,0.3803202937393809,0.24410882285517654,0.19622181973131514,0.076334530947745,0.21910940457844874,0.14883114535720787,0.28805435484837383,0.05220209632664208,0.0364899850083481,0.35244111378618104,0.16504852754828803
118,0.0007874714270883487,0.16076130904700758,0.08160034241936287,0.04467194944728037,0.32769716821726047,0.07588057131310666,0.14597222013412847,0.04103436971731733,0.3922409752228473,0.625274612076597,0.3435671053174234,0.31776889410842735
119,0.03855795391481631,0.20022473609192193,0.041137510855219106,0.2247405716024028,0.4970009966027875,0.1541203106670106,0.023281025146005607,0.19251785135439425,0.2625106703205824,0.5729049772739655,0.06345989682950459,0.025987770579907643
120,0.16065150266433714,0.09133404995097472,0.4956148498702684,0.402770682228614,0.3718808800874638,0.0799081679836815,0.01184377802046288,0.2220736884421215,0.19866574693281203,0.1343695296520241,0.1796010269070093,0.3999955933762488
121,0.4224777271880744,0.2577306798747785,0.21693582413259105,0.2075531619519545,0.15393103666141672,0.3511542572700592,0.2648444185959239,0.15577277533388523,0.36282010035185996,0.027923546097791574,0.1636380289934044,0.04527543059779626
122,0.37804893743681245,0.26109746141373924,0.41739215837613175,0.0025583469447345575,0.07361492073778442,0.05246903149193649,0.09089154117536191,0.2924968512529741,0.1613887129806173,0.6243757912826515,0.14659573875786003,0.19630044314660022
123,0.3796287075002157,0.23603262012910298,0.10048164319399655,0.17706591071858047,0.1704693918179917,0.2384529998162852,0.4653157024582677,0.19015694140731398,0.3327607007953707,0.2442435340735155,0.04206027109829413,0.26014210507843294
124,0.06144337258487509,0.04759332371757885,0.03358907735459293,0.135394513989604,0.3648053867219091,0.07997749960378975,0.1278255902658637,0.2810797679757433,0.10795361374955581,0.43854742033184313,0.2948581573746397,0.4210005598093547
125,0.0210045866281372,0.06075685062005398,0.2524741313883574,0.38451151967515296,0.12649373988967472,0.43686193025137643,0.07665347080686047,0.454734047829073,0.5515188141959375,0.0067744761008857735,0.08766751777765769,0.1368194299845984
