d1,d2,d3,d4,d5,d6,d7,d8,d9
-0.08009281515779554,0.29356694141818873,-0.1706033357795158,-0.27596450366173997,-0.42775578922764557,-0.13278992631563624,0.11934084719304283,0.6601750840326459,-0.26069512264775296
0.3264568055356025,0.34831097496938934,-0.27118286083290877,0.4478697127133511,0.14718149255815915,0.22096641091170444,-0.1739212065647573,0.36930567026454475,0.2480734296801197
-0.06769438983476572,0.46933822940772996,0.03285506648640646,-0.41228961023982413,-0.33223863717437174,0.16380074808400202,-0.25781712914606225,-0.5949688040239425,0.0672751855948952
-0.29923916943894024,-0.2332844074630589,0.21343740710225,-0.14445939018891396,0.2944443145638975,-0.38033366361243703,-0.5980699468893584,0.09902072576387466,-0.3654680243366033
0.13210741925495584,0.033702291533718176,0.32232803853167225,0.13986710735712116,0.2901233867188444,0.06369452384034813,0.490117737916705,0.17471601290347238,0.00023725897685289432
0.18328597639426603,0.6499959883406745,-0.00021896189927184118,-0.0466745252525409,0.1385061826523457,0.33462501629603003,0.3660160814498761,-0.4436705738197797,-0.23880170318753224
-0.4083202458387607,-0.006221710992872387,0.09433877608796504,0.04647097971986125,-0.43845709500542474,-0.5823155715172303,0.0914015146850331,-0.1881412910469935,0.3084672244904654
0.062340040727775214,-0.08573564234774533,-0.15752100807055447,-0.2922504224908322,0.30848826516244165,-0.559861325249013,-0.5949102649084037,0.12369209605513021,-0.26299198392070955
0.09205619534083676,0.012997124151426842,0.014394710575708514,-0.3404633047046741,-0.37339018557848247,0.30104785071720097,0.6019564842520302,0.12259496231299938,0.15641299796398989
-0.07936087513429002,-0.4101809059599695,-0.5155938315928945,0.13215792357834033,0.6737799474914288,0.187853039612625,0.05881522139928519,-0.19468942372305276,-0.019062675451485322
-0.3333741507555632,-0.2928823598210759,-0.4799393010330535,-0.041671190827668125,-0.6178055402866627,-0.10155240628252082,0.2557193660472379,-0.24548812635939088,-0.15136499986407825
0.20407488711851518,0.25764406997326206,0.1356321282390962,0.5682700450720957,0.1524200220443117,-0.026761099003154376,-0.13292385144080643,0.2891933249206011,0.5433864027405437
0.16916897803705133,-0.3787343904567986,-0.3559578282885527,0.11705545005612894,-0.012604922850802724,-0.12055136933376365,0.571539983775474,0.3231215237965439,0.3218339051277852
-0.5865173491745035,0.09449536732238606,-0.10630136517518674,0.15080964648081108,0.17487443248209567,-0.6466837572406108,0.3033195482785811,0.005202079888328326,0.24552603504608395
-0.23563117292180813,-0.16708453933448397,0.007535518478181125,-0.12832089984282313,-0.30689069633997046,-0.32122484795235606,-0.09717537461547976,0.25630058270166556,0.08253421524067117
-0.02365207980664641,-0.011000099558400755,0.06476144316536603,0.5341792933919685,-0.25289117377972725,0.6541661324729371,-0.16596386561909426,0.004263503798936696,-0.06076946577967113
0.0780159744087483,0.20104189657986415,-0.18724988723875824,-0.03577908001117658,-0.5852184701526533,0.4230312064061863,0.4822591069258342,0.159716662881225,0.04757971543933781
-0.7532818881402521,-0.1812437977192578,-0.13908659851898553,0.15946847904837358,0.15215788918424167,-0.02974555855588168,-0.07196968379288937,0.179894369528103,0.4958214235545064
-0.38624643003615877,-0.2239705579293918,-0.1652173908355723,-0.2520562312305141,-0.47744850738429734,-0.430282956139993,0.3727401665377421,-0.08621833928419709,-0.38242886532852394
-0.2196583073386993,-0.6463295775887781,-0.39585972051834584,0.3337075172797592,0.10705529305585215,-0.33199997310253115,-0.0585063147401188,0.09534067119764944,-0.16545026089794357
0.6806189374946423,0.11491477617383228,-0.3145355718579901,-0.167186532552148,0.10943438839239317,-0.4758919509705746,0.05087704200584464,-0.2854115513771427,-0.20145589464125946
-0.19226316306987523,0.02935722782700645,0.3670213962945159,0.0027132594623311412,-0.3845382402090458,0.08230436746519598,-0.04446630817712616,0.33014153333595964,0.2284778234118494
-0.47423958363568364,0.46525533437673694,-0.11524101255722918,0.2025584923984054,-0.31089697448821263,-0.4479284772674694,0.326678078456323,0.21528037735369265,-0.23190268797911107
0.126986668124917,0.29774022546050016,-0.23061005724584738,0.13220634796551023,0.6884000944020494,0.03722357530801723,-0.2685780852839552,-0.11598086582412903,0.2178312466468164
-0.04123887308454255,0.09010094933763813,-0.010371543443593367,0.2922188542518047,0.4994396296280337,0.3921052613192486,-0.2642149778516232,-0.2892307169097883,-0.2470101049845077
-0.004137811696415472,-0.1302476247783888,0.4965925069702415,0.002612966769584668,-0.09016107212269286,0.2620668378052686,0.27854571013212137,-0.5311341104393792,0.25739513187742413
-0.1354073842986887,0.14316175254411023,-0.03986799900019933,-0.19035392695309983,0.5634649714251887,-0.09709187828704446,0.12986362485161385,-0.6750583838013395,0.03164873086730724
0.15221821123082657,0.3065758146897446,-0.2794982648346629,-0.08341953777545608,0.4136223283203142,0.4340218984794917,0.10040683216688251,0.18197439049952235,0.4043078961475024
-0.044388412812960354,0.47518597678559904,-0.19550952603628113,0.27020127118016,0.1199206366943546,-0.05204830156228746,-0.48920333162231433,0.3427464654604955,-0.15883979499270584
-0.1540291918827017,0.1683785902914139,-0.10309582271395268,0.5033328229692262,0.5002906866965988,-0.1650978282205664,0.002669388826261887,-0.5348076007667548,0.04020385041546537
0.31290793739487466,0.056604038849853655,0.14989793283481534,-0.22347596089455535,-0.2794566430115035,0.3687104434242934,0.28572590884171456,-0.4638442259270932,0.2552967698868731
-0.12365963118019718,0.5804741248194913,0.5480007353663381,-0.27871444307655535,0.051434358607065134,-0.12710824879147964,-0.06406473639206833,-0.15685596612011277,0.41836798752530946
-0.5894471074776022,0.5678997733589484,0.2126413552956523,-0.37281034929619183,-0.27662816586557737,0.1327752132040294,-0.07112522152747491,-0.16220445760957913,0.058903729701340835
0.4322334452402321,0.12434962830519147,0.15205655277454544,0.2722277318979309,0.38590140367848735,0.0022164095433219178,0.1594604152059329,-0.05375669200669608,0.36276862650271724
-0.008778256066126255,-0.36680251822749743,0.1384865636742998,-0.6900395574522342,0.38767037157184525,0.04586643223854492,0.33066626335611615,0.21846154260722273,-0.12269869091266083
-0.04624278650295355,0.00810735790220396,0.04163845730135374,-0.5501062777607753,-0.2893075278526134,-0.25966825774560176,0.23860871273140916,-0.2312008925105109,-0.4462462375020366
-0.19827388316388084,0.30081746829975153,0.39927218482220006,-0.03473809412151985,-0.4654694182558501,0.0728173886902006,0.5918950966568259,0.18125345525887493,-0.00946154793424192
0.14694115811602892,-0.5879811176638072,-0.3173347318447346,-0.3818361207902474,0.09298818654699814,-0.08632261255567375,-0.38128539682731244,0.10800903151296248,0.13311618304242323
-0.6118200612570828,0.45326744345291337,-0.044741619841102365,-0.17240491996889018,0.07365714705976423,0.07628559540589896,0.2619029105020547,0.1727774955001149,-0.5096239718144655
-0.3173061840330129,0.1834091376870719,0.22449248018274903,-0.33565548740694195,-0.06532359309870217,0.00026052918218355536,0.010096869589908408,0.39935320956173537,-0.3403771945844223
-0.30973878297215474,-0.1818893842130016,-0.06958727667625975,0.014491705202167138,-0.6425372554485074,0.25280651982026336,0.015709910705187013,-0.29337622909059236,0.5383002376466255
0.018377060402876344,-0.07709143286131437,0.2250405973512679,0.3099041887063403,-0.2668231335820701,-0.2979036022139656,0.18046545914463685,0.3502970842123998,0.6037929023002899
-0.2138084510124716,-0.16670836430633296,-0.2113154447563781,0.35980604632450497,-0.43583607433877414,-0.39770991312313586,0.025436460120699333,-0.39384700754286195,0.3100095031644714
-0.12486494930076786,0.2649528881681884,-0.10362333991596606,0.034571593692103164,0.6009647116333672,-0.15296882083232832,-0.006058166611004445,0.3062100483363832,-0.03443833110315819
0.08001837701752534,0.48900385496025245,-0.06124395744590494,-0.22496890342370945,-0.16120045238913994,0.7495542339403187,-0.03343223643514426,0.08932116223450226,0.29660374442549453
-0.01766969838518162,0.4280466631305966,0.22695190777168772,0.3642093079384663,0.5434173875763806,-0.31339720863641407,-0.15175886262738159,-0.3899943438501918,0.030905337937028543
0.13936510336164276,-0.346695637338003,0.35328125826323054,0.16727744126204458,0.043991009571955564,-0.45020180070803284,-0.20246505560269812,-0.3116993178205849,-0.14519145063884964
-0.022174407453520617,0.27660070623722643,-0.20640224274319996,-0.5935525611313013,0.2763988940081783,-0.2205174823564533,0.19813342446072868,-0.44407220267155934,-0.1504982255013616
-0.1787910118470033,0.01459524670568424,0.017209512952825134,0.347611300796802,0.014961816063208788,0.3928856185981686,-0.1572799199547643,0.5054257910570243,0.3798537918621041
0.25507064558052295,-0.025868437783978848,-0.0008367193993386035,-0.42928646577889285,-0.03239988077127576,-0.24493323193244199,0.09316669240314579,0.4321629912463463,0.07073563538940175
0.41291633560315777,0.04221422906262129,0.1302240484095678,0.4552907419570451,-0.4244638214245935,0.09161531181618243,-0.11256245933797415,0.5130654122308058,0.15822842802242532
0.10267095170793805,-0.19501239040593665,0.4959704884141154,0.11531110464397587,-0.3583842221917317,-0.07478903121780811,0.24127638124143558,-0.34092304889860214,-0.31758901623823954
0.32685219595248927,0.029562521549972853,0.4157678131711757,-0.014518669288809738,0.1365725632851471,-0.08208859915680589,-0.216773077648156,0.22742089575013558,-0.6375981288763848
-0.33703726454192906,-0.14796118871504738,-0.28681035192863136,-0.1362850118194774,0.16635645928301268,-0.20397995028575733,-0.6187021419203884,0.492446324963949,-0.15862472776529302
-0.37023955042368595,-0.2756645217292868,0.16407101907562582,0.3331951089313152,0.3918852684057359,-0.024983857999263837,-0.43286620922529484,0.46612075702196365,0.1903619151235969
0.6713453976225541,-0.25539868765654217,0.193914853423091,-0.5135416331364315,-0.3647844231938877,-0.06207746508233658,0.15330948572730185,-0.10595636442155554,-0.04664869524025961
0.026655813138674045,-0.26667187922481195,-0.09335660573435756,0.11490550180240366,-0.5485279219952692,-0.2237128908356114,-0.48952587263569947,-0.2698080412171484,0.44140941446081894
0.20181492098340326,0.12408704054469144,-0.16339782071302622,0.40267471588822823,0.5180020058066666,0.06848952036769207,-0.3202807285658824,-0.23143974257978495,-0.4545434745548462
0.008831437981770218,0.31043197114425736,0.4456725886068704,-0.0023279734396812746,0.16312843643271413,-0.017431358830410026,-0.05512457467301446,0.42555957624723373,-0.2358211441057203
0.5995023620729223,-0.38546687854857775,-0.09752934337806618,-0.23226411561390647,0.20691061517109088,-0.19011425688784933,0.30153988166011847,-0.2171594535429726,-0.08497578211824974
-0.1514230796944971,-0.4876327582415909,-0.45143788646534566,-0.37838912885990283,-0.2672926100396462,0.3061892295070856,0.23074975958079968,0.3492466951403397,0.024393148588787605
0.14902739008635457,0.21243199982798355,0.33417726968058514,-0.1784123683426624,0.22745497754476807,0.056800952302093144,0.5234149473296186,0.18477465721892616,-0.6033874003521178
0.16371290843903097,0.3403164173062092,-0.19107417643148628,0.5678811865487443,-0.24703604825554426,-0.3760126478865031,-0.250152531672692,-0.22027680219935464,0.3135236684051137
0.5983762495712142,-0.4442785611566604,0.15560922406591082,0.032841367754752326,-0.19693227099735466,0.1284756992508136,-0.15803056292282514,-0.41287779801651636,0.3861473247661207
0.3100087572764465,-0.22737006738796017,0.25954761106601376,-0.3893172135148679,0.05279968366721155,0.005484895866067818,-0.13745009814812215,0.30347795368471986,0.20844692680694088
-0.3346880274102999,-0.14658719762915617,0.20601658638128684,0.500499200003929,-0.1283286928351386,0.5408128014717775,-0.3605090509148008,0.34332721518452525,-0.07692147894395562
0.1975970875570512,0.37200078704416795,0.2231119474368113,0.2771795800872312,-0.14238903851932516,-0.21140949081128113,0.4926949081362806,0.3274733568978059,0.46919099047199153
-0.07907565029096886,0.10814076305426079,0.7027252251985161,0.2924901944027287,0.2762220881384423,-0.04903012789972383,0.38535876077401165,-0.3992141468417729,-0.101699629077463
-0.29547853152993486,-0.221589483119772,0.13708010381952063,-0.4051628627046562,0.21894411527804736,0.11864677982341587,0.3452220114712319,-0.21448229899213955,-0.38068174506804175
0.1253608731849274,-0.10255302125931132,0.3426952262047469,-0.5890823800055212,0.04591898179252496,-0.22915419987469643,0.1671250342487438,0.2521237335733588,0.5840758128838528
0.2677166851201842,-0.4750184167508351,-0.5941780280766022,-0.12927206086543253,-0.06529175217638117,-0.058179681380262416,0.49433792065422333,-0.049474541735949895,0.25720128539618003
0.23462768200406559,-0.15847742958488475,0.4252599199730387,0.1496772696527271,0.5521188633080967,0.03975309262466786,0.03380142333074021,-0.44506292855339247,-0.0731692275166993
0.3523864220086701,0.07555480308586238,0.05465642733974008,-0.163349501667307,-0.4539898120209014,-0.07213779613699178,-0.5648618558704483,-0.12157661547344856,0.1969088758466193
0.23215643134001218,0.04322452314649983,-0.45283749206853496,-0.20603257459090307,0.14305845390286565,0.4587226723625526,-0.4491029145166263,-0.44522075637338876,0.22280587970858945
0.022491317953968748,0.29370034612029605,-0.2269959380786699,-0.2883328853343461,-0.5609738344223782,0.08159508621441613,-0.5096208814097325,-0.07193481575633687,-0.09081544040514378
0.23413605379296443,-0.027251828556488222,-0.16816209801149706,0.4824815227552721,0.690993216254546,-0.11867615174232471,0.3189633399747456,-0.02723623139867959,0.02893788205814185
0.23501824674185756,0.6112751623631922,0.13343744508968336,-0.16357591027828988,0.058539755000753146,0.5475735695212818,0.18910037228847387,0.27293849472049825,-0.07046594679295848
0.5079063468927592,-0.00948295348133743,-0.2590794765474802,-0.0737355848018022,-0.1879878390555536,-0.1042453573008808,-0.6708236116861364,-0.11699256057359797,-0.32168947226382216
0.1714166360845213,-0.06608302369012264,-0.3024374134693153,-0.38772388788832046,-0.5463791362838797,-0.27855604424880553,0.3197569508878131,0.2660674303092856,0.2861138737629201
0.17078583497351163,0.39249917873050433,-0.4363662954436369,-0.10403105383624789,0.06044142437591793,0.27995403732832647,0.10084744351526576,-0.5244300388549012,-0.46213578671600053
-0.0443892381419877,-0.2883124256081868,-0.4380364810810595,0.2727277768775478,-0.559774991402213,-0.025117660469462733,-0.0019059431640935376,-0.3258519918235685,0.4298479256955734
0.265083951262034,-0.10775351370508823,-0.09489566484175938,-0.15034245878673325,-0.2760180204158269,-0.4172428302324436,-0.26447701900376486,0.07725588852432974,-0.5984807964017596
0.24255927434044122,-0.5868660801947114,-0.23865390308312784,0.029490782163875906,0.15730370651025605,0.038401214129296424,0.009195899933180485,0.5820828152260884,0.1266196817126548
0.0915349342678653,-0.06468557705220568,0.13336104106784918,0.28957856577268926,-0.09641673534668382,-0.44858305629677453,0.26017853915641886,-0.24618267264115112,0.16568026175039985
0.3273115517443499,-0.15581209923372752,-0.3832316978032042,0.574951843156976,0.41221314683835697,-0.09489824353483822,-0.09634906337509919,-0.04916989789058279,0.2158164624446639
-0.34124623927830555,0.03410933075751754,-0.44980076494167065,-0.2411358380585047,0.4897947124019373,0.07787853276892198,0.11830075738001611,0.3141440271047964,-0.27757372294135263
-0.3722538466890273,0.03692825477277473,-0.1264802513192287,0.1264080353212551,0.08400368532864255,0.5589812794018101,0.4993944835694484,0.16645266086489707,-0.34924461096854986
0.04702033800657035,0.05183702877590535,0.13962338826672283,0.7102241728572956,-0.4082875432365811,-0.1679313163708238,-0.23470304046181711,-0.4365539524884987,0.10798794693723579
-0.11978980898541325,0.0639639267917207,0.5235874304589283,-0.28277619050333724,0.1468432422113437,-0.1693452321531712,-0.08683170105269933,0.1397890356451228,0.20203732920915884
0.1808966252348252,0.12812635937135375,-0.1140769661908474,-0.3562688273210244,0.5260419044780424,0.23054900448056803,0.4329288434326959,0.3013972707107484,0.3778470611396765
-0.5424255884254738,0.4043322337655533,0.20156590084332482,0.04728305889932227,-0.28130789656042143,-0.07715416566305966,-0.6157892017950872,0.06488996346023157,-0.0035693718373235317
0.08845832419733002,0.20212070825767703,-0.16976884787899849,-0.07942800292837027,-0.07985472473580302,-0.04507994936657722,0.7319073331377253,0.24931878898531679,0.4523441751882433
0.5425302275947639,0.17872886963159496,0.27831464085901825,0.17552179746623775,0.19812213730780748,-0.04178689545514347,0.29807829092894433,0.08178873806038345,-0.2697249937659605
0.22065657893505342,-0.2395502514220551,0.3815989230532102,-0.054381305154251214,-0.28299470207647204,-0.010534134807915096,0.292121441455095,0.6345609002614108,-0.003798059714576807
-0.062478500376938584,0.10306206822790798,-0.10233760202671749,0.23470655069404533,-0.4843591410546775,0.1783348582768216,0.21397821963841057,-0.5311249379788365,0.10044116399057179
-0.614040506993849,-0.08639225655368521,0.051955127801789125,-0.35749666664171076,0.3196911014392969,0.021897462414872004,0.11329593058692566,0.05462324395363183,0.3750398575090712
0.22778708988202334,0.0013612821803974384,-0.1322869645056317,0.43819485753708376,0.5532450612780322,0.015246216820105962,0.2291907575704133,0.011708866294384723,-0.578794391722804
-0.20385931432823856,0.2773928667583292,0.1303890133255916,0.18467179550042712,-0.40458174376543354,-0.1413446543567911,-0.253411931096025,0.03846280020254356,-0.0797561725364988
-0.04686702259398867,-0.44972957531720303,0.35907316399872635,-0.25978507374307624,-0.11257269967486105,-0.08207840259680799,-0.5314602312089534,-0.1146600337336301,-0.2473494351841532
-0.12918619468460446,-0.3774646878789003,0.2401651470604269,-0.07698213152916766,-0.038413785995957905,0.11041091853784457,-0.4392475289183131,0.4944913744315258,-0.1312629068132647
0.2588654800346797,0.36932114002031335,0.008617269449850529,0.5444238234982894,-0.10993327056060576,-0.133263961745407,-0.37922906260472344,-0.10729952896955353,0.06439967364278165
0.5889474435693516,-0.1488914955072116,-0.009378448597139988,-0.14605428023031597,0.42022183932985646,-0.127698010289661,-0.08036052084270207,0.1315150038664823,-0.485687679901599
-0.10626599615466126,0.35847260101097533,-0.2692416820830337,0.006477906023551139,0.20822156183220275,-0.28262047124673506,-0.2041166819726281,0.06243971076018684,-0.08224364137034534
0.6819536884705917,0.09190324627921997,0.07214450641574288,-0.1422460654551001,0.1883230905513147,0.11702681360789025,-0.0727519322581478,-0.4047952189806028,0.19909334391562417
0.31779618456736713,-0.10388370971191696,0.19758896669779813,0.07455254867455685,0.18893219923225812,0.010953994327077554,0.4305232822959011,-0.3889841100715019,-0.04497579327260648
-0.02611222963671045,-0.42833982525733294,-0.3581911596177705,0.004058432257362465,0.23318819442902639,0.5652982241290687,-0.0006573484417262687,0.3480157031058877,0.05212741583497382
-0.3498016271516273,0.32203640072898665,-0.2649092267556761,0.30617850156093285,0.37796762519199567,-0.2949111038307115,0.07828045090715041,-0.20402058309301085,-0.12696987493766776
0.15211745552822986,-0.4709793719703348,-0.4338396334622845,0.060438191734276,-0.3901506898746281,-0.11731049630546075,-0.29262146045739246,0.12094598182526561,0.29603503210194493
0.10520648981190828,0.23161537427612666,0.15972715305515228,-0.1428897610000628,0.23413241672324125,-0.4044424300073379,-0.5201690200586433,-0.07456869808782507,0.3002310346729562
0.23077159816217807,-0.11525589133028147,-0.5833448670849952,-0.07900778650642248,0.3293898924144325,-0.11326018516227121,0.35131694459445884,0.42057167987768573,-0.053606663415875166
-0.06083852942919288,0.005289227804764041,0.044593975159797905,-0.8952991609141192,0.2509117784061139,-0.041111747936256826,0.2849443531123639,-0.06884445911501125,-0.0024295102742297736
